DATE,Home_Price_Index,Interest_Rate,Unemployment_Rate,Inflation_CPI,Building_Permits,Consumer_Sentiment,Housing_Starts,US_Population,Mortgage_Rate,Median_Income,Interest_Rate_lag1,Unemployment_Rate_lag1,Inflation_CPI_lag1,Mortgage_Rate_lag1,Unemployment_Rate_roll3,Consumer_Sentiment_roll3,Income_to_Mortgage_Ratio,Income_to_Unemployment_Ratio,Permit_to_Population_Ratio,CPI_to_Interest_Rate,HPI_lag1,HPI_lag3,Home_Price_Index_Smoothed,Income_pct_change,Unemployment_pct_change,HPI_pct_change
2012-10-01,143.595,0.16,7.8,231.638,887,82.6,915,315485,3.3825000000000003,34780.0,0.14,7.8,231.015,3.4975,7.8999999999999995,78.39999999999999,10282.335550628233,4458.974358974359,0.002811544130465791,1447.7375,142.905,141.668,142.92600000000002,0.0,0.0,0.004828382491865124
2012-11-01,144.578,0.16,7.7,231.249,917,82.7,833,315692,3.3519999999999994,34780.0,0.16,7.8,231.638,3.3825000000000003,7.766666666666667,81.2,10375.894988066828,4516.883116883117,0.0029047299266373554,1445.3062499999999,143.595,142.278,143.69266666666667,0.0,-0.012820512820512775,0.00684564225773876
2012-12-01,145.494,0.16,7.9,231.221,941,72.9,976,315877,3.3449999999999998,34780.0,0.16,7.7,231.249,3.3519999999999994,7.8,79.4,10397.608370702543,4402.53164556962,0.002979007651712534,1445.13125,144.578,142.905,144.55566666666667,0.0,0.025974025974025983,0.006335680393974252
2013-01-01,146.82,0.14,8.0,231.679,940,73.8,888,316038,3.414,35240.0,0.16,7.9,231.221,3.3449999999999998,7.866666666666667,76.46666666666668,10322.202694786174,4405.0,0.002974325872205241,1654.85,145.494,143.595,145.63066666666666,0.01322599194939622,0.012658227848101111,0.00911377788774792
2013-02-01,147.77700000000002,0.15,7.7,232.937,980,77.6,962,316191,3.5324999999999998,35240.0,0.14,8.0,231.679,3.414,7.866666666666667,74.76666666666667,9975.937721160652,4576.623376623376,0.0030993924558257507,1552.9133333333334,146.82,144.578,146.697,0.0,-0.03749999999999998,0.006518185533306298
2013-03-01,149.957,0.14,7.5,232.282,936,78.6,1010,316357,3.565,35240.0,0.15,7.7,232.937,3.5324999999999998,7.733333333333333,76.66666666666667,9884.99298737728,4698.666666666667,0.0029586827539773105,1659.1571428571428,147.77700000000002,145.494,148.18466666666666,0.0,-0.025974025974025983,0.014751957341128774
2013-04-01,151.514,0.15,7.6,231.797,1012,76.4,835,316535,3.4450000000000003,35240.0,0.14,7.5,232.282,3.565,7.599999999999999,77.53333333333332,10229.31785195936,4636.842105263158,0.0031971188020282117,1545.3133333333333,149.957,146.82,149.74933333333334,0.0,0.013333333333333197,0.010382976453250148
2013-05-01,152.846,0.11,7.5,231.893,1003,84.5,930,316729,3.536,35240.0,0.15,7.6,231.797,3.4450000000000003,7.533333333333332,79.83333333333333,9966.06334841629,4698.666666666667,0.003166745072285771,2108.1181818181817,151.514,147.77700000000002,151.439,0.0,-0.013157894736842035,0.008791266813627852
2013-06-01,154.196,0.09,7.5,232.445,942,84.1,839,316934,4.07,35240.0,0.11,7.5,231.893,3.536,7.533333333333332,81.66666666666667,8658.476658476658,4698.666666666667,0.002972227656231266,2582.722222222222,152.846,149.957,152.852,0.0,0.0,0.008832419559556604
2013-07-01,155.601,0.09,7.3,232.9,997,85.1,880,317156,4.37,35240.0,0.09,7.5,232.445,4.07,7.433333333333333,84.56666666666666,8064.073226544622,4827.397260273972,0.0031435634198943106,2587.777777777778,154.196,151.514,154.21433333333334,0.0,-0.026666666666666727,0.009111779812705834
2013-08-01,156.957,0.08,7.2,233.456,964,82.1,917,317397,4.456,35240.0,0.09,7.3,232.9,4.37,7.333333333333333,83.76666666666667,7908.438061041292,4894.444444444444,0.0030372057706909645,2918.2,155.601,152.846,155.58466666666666,0.0,-0.013698630136986245,0.008714596949890963
2013-09-01,158.22,0.08,7.2,233.544,1004,77.5,850,317635,4.49,35240.0,0.08,7.2,233.456,4.456,7.233333333333333,81.56666666666666,7848.552338530067,4894.444444444444,0.003160860736379807,2919.3,156.957,154.196,156.92600000000002,0.0,0.0,0.008046789885127748
2013-10-01,159.238,0.09,7.2,233.669,1044,73.2,925,317864,4.192,35240.0,0.08,7.2,233.544,4.49,7.2,77.60000000000001,8406.48854961832,4894.444444444444,0.003284423527043012,2596.3222222222225,158.22,155.601,158.13833333333332,0.0,0.0,0.006434079130324788
2013-11-01,160.07399999999998,0.08,6.9,234.1,1029,75.1,1100,318076,4.255,35240.0,0.09,7.2,233.669,4.192,7.1000000000000005,75.26666666666667,8282.021151586368,5107.246376811594,0.0032350758938115417,2926.25,159.238,156.957,159.17733333333334,0.0,-0.04166666666666663,0.005250003139953829
2013-12-01,160.993,0.09,6.7,234.719,1005,82.5,1002,318276,4.4575,35240.0,0.08,6.9,234.1,4.255,6.933333333333334,76.93333333333334,7905.776780706675,5259.701492537313,0.0031576367680880746,2607.988888888889,160.07399999999998,158.22,160.10166666666666,0.0,-0.02898550724637683,0.005741094743681119
2014-01-01,161.924,0.07,6.6,235.288,976,81.2,888,318464,4.432,36100.0,0.09,6.7,234.719,4.4575,6.733333333333333,79.60000000000001,8145.306859205775,5469.69696969697,0.003064710610932476,3361.2571428571428,160.993,159.238,160.99699999999999,0.024404086265607194,-0.014925373134328401,0.005782860124353251
2014-02-01,162.52100000000002,0.07,6.7,235.547,1039,81.6,944,318642,4.3025,36100.0,0.07,6.6,235.288,4.432,6.666666666666667,81.76666666666667,8390.470656595002,5388.059701492537,0.0032607126493054903,3364.9571428571426,161.924,160.07399999999998,161.81266666666667,0.0,0.015151515151515138,0.0036869148489415693
2014-03-01,163.08,0.08,6.7,236.028,1067,80.0,970,318827,4.3425,36100.0,0.07,6.7,235.547,4.3025,6.666666666666667,80.93333333333334,8313.183649971214,5388.059701492537,0.003346642536548034,2950.35,162.52100000000002,160.993,162.50833333333335,0.0,0.0,0.0034395555035964254
2014-04-01,163.385,0.09,6.2,236.468,1090,84.1,1043,319020,4.3375,36100.0,0.08,6.7,236.028,4.3425,6.533333333333332,81.89999999999999,8322.766570605187,5822.58064516129,0.0034167136856623407,2627.422222222222,163.08,161.924,162.99533333333332,0.0,-0.07462686567164178,0.0018702477311747234
2014-05-01,163.651,0.09,6.3,236.918,1018,81.9,1007,319225,4.192,36100.0,0.09,6.2,236.468,4.3375,6.3999999999999995,82.0,8611.641221374046,5730.158730158731,0.003188973294698097,2632.4222222222224,163.385,162.52100000000002,163.372,0.0,0.016129032258064502,0.0016280564311290657
2014-06-01,164.05900000000003,0.1,6.1,237.231,1010,82.5,911,319438,4.1625,36100.0,0.09,6.3,236.918,4.192,6.2,82.83333333333333,8672.672672672674,5918.032786885246,0.003161802916371878,2372.31,163.651,163.08,163.69833333333335,0.0,-0.031746031746031744,0.0024931103384642217
2014-07-01,164.583,0.09,6.2,237.498,1076,81.8,1085,319670,4.13,36100.0,0.1,6.1,237.231,4.1625,6.199999999999999,82.06666666666668,8740.9200968523,5822.58064516129,0.0033659711577564365,2638.866666666667,164.05900000000003,163.385,164.09766666666667,0.0,0.016393442622950838,0.003193972899993236
2014-08-01,165.207,0.09,6.1,237.46,1047,82.5,984,319919,4.115,36100.0,0.09,6.2,237.498,4.13,6.133333333333333,82.26666666666667,8772.782503037666,5918.032786885246,0.003272703403048897,2638.444444444445,164.583,163.651,164.61633333333336,0.0,-0.016129032258064613,0.003791400083848151
2014-09-01,165.898,0.09,5.9,237.477,1077,84.6,1023,320166,4.1625,36100.0,0.09,6.1,237.46,4.115,6.066666666666666,82.96666666666667,8672.672672672674,6118.64406779661,0.003363879987256611,2638.6333333333337,165.207,164.05900000000003,165.22933333333333,0.0,-0.032786885245901565,0.004182631486559396
2014-10-01,166.634,0.09,5.7,237.43,1094,86.9,1074,320403,4.036,36100.0,0.09,5.9,237.477,4.1625,5.8999999999999995,84.66666666666667,8944.499504459862,6333.333333333333,0.0034144499271230293,2638.1111111111113,165.898,164.583,165.913,0.0,-0.03389830508474578,0.004436460957937927
2014-11-01,167.328,0.09,5.8,236.983,1059,88.8,1001,320616,3.9975,36100.0,0.09,5.7,237.43,4.036,5.8,86.76666666666667,9030.644152595372,6224.137931034483,0.0033030166928662325,2633.1444444444446,166.634,165.207,166.62,0.0,0.01754385964912264,0.004164816303995789
2014-12-01,168.044,0.12,5.6,236.252,1072,93.6,1073,320815,3.864,36100.0,0.09,5.8,236.983,3.9975,5.699999999999999,89.76666666666667,9342.650103519669,6446.428571428572,0.003341489643564048,1968.7666666666669,167.328,165.898,167.33533333333332,0.0,-0.034482758620689724,0.004279020845285864
2015-01-01,168.62099999999998,0.11,5.7,234.747,1049,98.1,1085,320997,3.67,37990.0,0.12,5.6,236.252,3.864,5.7,93.5,10351.49863760218,6664.912280701754,0.00326794331411197,2134.0636363636363,168.044,166.634,167.99766666666665,0.052354570637119124,0.017857142857143016,0.00343362452690954
2015-02-01,169.11900000000003,0.11,5.5,235.342,1127,95.4,886,321164,3.71,37990.0,0.11,5.7,234.747,3.67,5.599999999999999,95.69999999999999,10239.89218328841,6907.272727272727,0.003509110610155559,2139.4727272727273,168.62099999999998,167.328,168.59466666666665,0.0,-0.03508771929824561,0.002953368797480982
2015-03-01,169.78900000000002,0.11,5.4,235.976,1072,93.0,960,321344,3.77,37990.0,0.11,5.5,235.342,3.71,5.533333333333334,95.5,10076.923076923076,7035.185185185184,0.0033359888468432585,2145.2363636363634,169.11900000000003,168.044,169.17633333333336,0.0,-0.018181818181818077,0.003961707436775264
2015-04-01,170.28900000000002,0.12,5.4,236.222,1166,95.9,1190,321538,3.6719999999999997,37990.0,0.11,5.4,235.976,3.77,5.433333333333334,94.76666666666667,10345.860566448802,7035.185185185184,0.003626320994719131,1968.5166666666669,169.78900000000002,168.62099999999998,169.73233333333334,0.0,0.0,0.0029448315261884073
2015-05-01,170.87099999999998,0.12,5.6,237.001,1272,90.7,1079,321740,3.84,37990.0,0.12,5.4,236.222,3.6719999999999997,5.466666666666666,93.2,9893.229166666668,6783.928571428572,0.003953502828370734,1975.0083333333334,170.28900000000002,169.11900000000003,170.31633333333332,0.0,0.03703703703703698,0.0034177192889732755
2015-06-01,171.46900000000002,0.13,5.3,237.657,1379,96.1,1205,321954,3.9825,37990.0,0.12,5.6,237.001,3.84,5.433333333333333,94.23333333333335,9539.234149403641,7167.924528301887,0.004283220584307075,1828.1307692307691,170.87099999999998,169.78900000000002,170.87633333333335,0.0,-0.05357142857142849,0.0034997161601444393
2015-07-01,172.146,0.13,5.2,238.034,1140,93.1,1146,322186,4.046,37990.0,0.13,5.3,237.657,3.9825,5.366666666666667,93.3,9389.520514087988,7305.7692307692305,0.003538328791443452,1831.030769230769,171.46900000000002,170.28900000000002,171.49533333333332,0.0,-0.01886792452830177,0.003948235541118006
2015-08-01,172.923,0.14,5.1,238.033,1165,91.9,1130,322427,3.9050000000000002,37990.0,0.13,5.2,238.034,4.046,5.199999999999999,93.7,9728.55313700384,7449.019607843138,0.0036132209771514174,1700.235714285714,172.146,170.87099999999998,172.17933333333335,0.0,-0.019230769230769384,0.004513610539890633
2015-09-01,173.815,0.14,5.0,237.498,1144,87.2,1224,322670,3.89,37990.0,0.14,5.1,238.033,3.9050000000000002,5.1,90.73333333333333,9766.066838046272,7598.0,0.0035454179192363714,1696.4142857142856,172.923,171.46900000000002,172.96133333333333,0.0,-0.019607843137254832,0.005158365283970401
2015-10-01,174.778,0.12,5.0,237.733,1160,90.0,1058,322901,3.7960000000000003,37990.0,0.14,5.0,237.498,3.89,5.033333333333332,89.7,10007.903055848261,7598.0,0.0035924323554278248,1981.1083333333333,173.815,172.146,173.83866666666668,0.0,0.0,0.005540373385495956
2015-11-01,175.72299999999998,0.12,5.1,238.017,1244,91.3,1172,323113,3.9425,37990.0,0.12,5.0,237.733,3.7960000000000003,5.033333333333333,89.5,9636.017755231453,7449.019607843138,0.0038500462686428586,1983.4750000000001,174.778,172.923,174.77200000000002,0.0,0.020000000000000018,0.005406858986829022
2015-12-01,176.52700000000002,0.24,5.0,237.761,1211,92.6,1146,323318,3.964,37990.0,0.12,5.1,238.017,3.9425,5.033333333333332,91.3,9583.75378405651,7598.0,0.00374553844821507,990.6708333333333,175.72299999999998,173.815,175.67600000000002,0.0,-0.019607843137254832,0.004575382846867093
2016-01-01,177.25099999999998,0.34,4.8,237.652,1171,92.0,1092,323509,3.8725,38730.0,0.24,5.0,237.761,3.964,4.966666666666666,91.96666666666665,10001.291155584247,8068.75,0.0036196829145402447,698.9764705882352,176.52700000000002,174.778,176.50033333333332,0.01947881021321396,-0.040000000000000036,0.004101355599992917
2016-02-01,177.635,0.38,4.9,237.336,1172,91.7,1225,323687,3.66,38730.0,0.34,4.8,237.652,3.8725,4.8999999999999995,92.10000000000001,10581.967213114754,7904.08163265306,0.0036207818046446105,624.5684210526316,177.25099999999998,175.72299999999998,177.13766666666666,0.0,0.02083333333333348,0.0021664193713999413
2016-03-01,178.153,0.36,5.0,238.08,1118,91.0,1111,323871,3.694,38730.0,0.38,4.9,237.336,3.66,4.8999999999999995,91.56666666666666,10484.569572279372,7746.0,0.0034519916880486365,661.3333333333334,177.635,176.52700000000002,177.67966666666666,0.0,0.020408163265306145,0.0029160919863766566
2016-04-01,178.75400000000002,0.37,5.1,238.992,1160,89.0,1163,324061,3.605,38730.0,0.36,5.0,238.08,3.694,5.0,90.56666666666666,10743.411927877947,7594.117647058824,0.0035795729816300017,645.9243243243243,178.153,177.25099999999998,178.18066666666667,0.0,0.020000000000000018,0.003373504796439164
2016-05-01,179.412,0.37,4.8,239.557,1205,94.7,1148,324260,3.6,38730.0,0.37,5.1,238.992,3.605,4.966666666666666,91.56666666666668,10758.333333333334,8068.75,0.003716153703817924,647.4513513513514,178.75400000000002,177.635,178.773,0.0,-0.05882352941176472,0.003681036508273783
2016-06-01,180.076,0.38,4.9,240.222,1208,93.5,1203,324476,3.568,38730.0,0.37,4.8,239.557,3.6,4.933333333333333,92.40000000000002,10854.82062780269,7904.08163265306,0.003722925578471135,632.1631578947369,179.412,178.153,179.414,0.0,0.02083333333333348,0.00370097875281461
2016-07-01,180.843,0.39,4.8,240.101,1198,90.0,1239,324697,3.44,38730.0,0.38,4.9,240.222,3.568,4.833333333333333,92.73333333333335,11258.72093023256,8068.75,0.003689593682725741,615.6435897435897,180.076,178.75400000000002,180.1103333333333,0.0,-0.020408163265306256,0.0042593127346231
2016-08-01,181.828,0.4,4.9,240.545,1201,89.8,1171,324924,3.435,38730.0,0.39,4.8,240.101,3.44,4.866666666666666,91.10000000000001,11275.109170305677,7904.08163265306,0.0036962489689896716,601.3625,180.843,179.412,180.91566666666665,0.0,0.02083333333333348,0.00544671344757619
2016-09-01,182.804,0.4,5.0,241.176,1303,91.2,1068,325155,3.46,38730.0,0.4,4.9,240.545,3.435,4.8999999999999995,90.33333333333333,11193.64161849711,7746.0,0.00400731958604358,602.9399999999999,181.828,180.076,181.82499999999996,0.0,0.020408163265306145,0.005367710143652227
2016-10-01,183.733,0.4,4.9,241.741,1254,87.2,1313,325368,3.47,38730.0,0.4,5.0,241.176,3.46,4.933333333333334,89.39999999999999,11161.383285302592,7904.08163265306,0.0038540975141993067,604.3525,182.804,180.843,182.78833333333333,0.0,-0.019999999999999907,0.005081945690466272
2016-11-01,184.742,0.41,4.7,242.026,1230,93.8,1140,325562,3.77,38730.0,0.4,4.9,241.741,3.47,4.866666666666666,90.73333333333333,10273.209549071618,8240.425531914892,0.00377808220861157,590.3073170731708,183.733,181.828,183.75966666666667,0.0,-0.04081632653061229,0.0054916645349500914
2016-12-01,185.707,0.54,4.7,242.637,1248,98.2,1252,325742,4.198,38730.0,0.41,4.7,242.026,3.77,4.766666666666667,93.06666666666666,9225.821819914245,8240.425531914892,0.0038312529547924433,449.3277777777777,184.742,182.804,184.72733333333335,0.0,0.0,0.005223500882311605
2017-01-01,186.785,0.65,4.7,243.618,1303,98.5,1190,325901,4.15,39110.0,0.54,4.7,242.637,4.198,4.7,96.83333333333333,9424.096385542169,8321.27659574468,0.003998146676444687,374.79692307692306,185.707,183.733,185.74466666666663,0.009811515620965716,0.0,0.0058048431130759415
2017-02-01,187.308,0.66,4.6,244.006,1234,96.3,1271,326050,4.1675,39110.0,0.65,4.7,243.618,4.15,4.666666666666666,97.66666666666667,9384.523095380922,8502.173913043478,0.0037846955988345347,369.7060606060606,186.785,184.742,186.6,0.0,-0.021276595744680993,0.002800010707497913
2017-03-01,187.984,0.79,4.4,243.892,1272,96.9,1190,326207,4.196,39110.0,0.66,4.6,244.006,4.1675,4.566666666666666,97.23333333333335,9320.781696854147,8888.636363636362,0.0038993645139436,308.72405063291137,187.308,185.707,187.359,0.0,-0.04347826086956508,0.0036090289790078334
2017-04-01,188.712,0.9,4.4,244.193,1251,97.0,1146,326371,4.045,39110.0,0.79,4.4,243.892,4.196,4.466666666666667,96.73333333333335,9668.726823238567,8888.636363636362,0.003833061148202506,271.3255555555556,187.984,186.785,188.00133333333335,0.0,0.0,0.003872670014469115
2017-05-01,189.597,0.91,4.4,244.004,1208,97.1,1157,326548,4.01,39110.0,0.9,4.4,244.193,4.045,4.4,97.0,9753.117206982544,8888.636363636362,0.003699303012114605,268.13626373626374,188.712,187.308,188.76433333333333,0.0,0.0,0.004689685870532978
2017-06-01,190.484,1.04,4.3,244.163,1353,95.0,1249,326743,3.904,39110.0,0.91,4.4,244.004,4.01,4.366666666666667,96.36666666666667,10017.930327868853,9095.348837209303,0.004140869123439523,234.77211538461538,189.597,187.984,189.59766666666667,0.0,-0.022727272727272818,0.004678344066625595
2017-07-01,191.441,1.15,4.3,244.243,1256,93.4,1206,326939,3.9675000000000002,39110.0,1.04,4.3,244.163,3.904,4.333333333333333,95.16666666666667,9857.592942659105,9095.348837209303,0.003841695239784792,212.38521739130437,190.484,188.712,190.50733333333332,0.0,0.0,0.005024044014195317
2017-08-01,192.632,1.16,4.4,245.183,1319,96.8,1159,327140,3.88,39110.0,1.15,4.3,244.243,3.9675000000000002,4.333333333333333,95.06666666666666,10079.896907216495,8888.636363636362,0.004031912942471114,211.3646551724138,191.441,189.597,191.519,0.0,0.023255813953488413,0.006221237874854513
2017-09-01,193.729,1.15,4.3,246.435,1273,95.1,1181,327342,3.8049999999999997,39110.0,1.16,4.4,245.183,3.88,4.333333333333333,95.10000000000001,10278.580814717478,9095.348837209303,0.0038888990719186662,214.2913043478261,192.632,190.484,192.60066666666668,0.0,-0.022727272727272818,0.00569479629552716
2017-10-01,194.778,1.15,4.2,246.626,1356,100.7,1257,327528,3.895,39110.0,1.15,4.3,246.435,3.8049999999999997,4.3,97.53333333333335,10041.078305519897,9311.904761904761,0.004140104052172639,214.45739130434785,193.729,191.441,193.713,0.0,-0.023255813953488302,0.005414780440718525
2017-11-01,195.933,1.16,4.2,247.284,1299,98.5,1273,327699,3.9219999999999997,39110.0,1.15,4.2,246.626,3.895,4.233333333333333,98.09999999999998,9971.953085160632,9311.904761904761,0.003964003552040135,213.17586206896553,194.778,192.632,194.81333333333336,0.0,0.0,0.005929827803961452
2017-12-01,197.157,1.3,4.1,247.805,1311,95.9,1177,327848,3.95,39110.0,1.16,4.2,247.284,3.9219999999999997,4.166666666666667,98.36666666666667,9901.26582278481,9539.024390243903,0.003998804323955003,190.61923076923077,195.933,193.729,195.956,0.0,-0.023809523809523947,0.0062470334246911285
2018-01-01,198.297,1.41,4.0,248.859,1317,95.7,1299,327969,4.032500000000001,40430.0,1.3,4.1,247.805,3.95,4.1000000000000005,96.7,10026.038437693736,10107.5,0.004015623427823971,176.4957446808511,197.157,194.778,197.129,0.033750958834057876,-0.024390243902438935,0.005782193886090692
2018-02-01,199.23,1.42,4.1,249.529,1321,99.7,1277,328085,4.33,40430.0,1.41,4.0,248.859,4.032500000000001,4.066666666666666,97.10000000000001,9337.18244803695,9860.975609756098,0.004026395598701556,175.72464788732395,198.297,195.933,198.22799999999998,0.0,0.02499999999999991,0.004705063616696092
2018-03-01,199.966,1.51,4.0,249.577,1385,101.4,1318,328219,4.444,40430.0,1.42,4.1,249.529,4.33,4.033333333333332,98.93333333333334,9097.659765976598,10107.5,0.00421974352490258,165.28278145695364,199.23,197.157,199.1643333333333,0.0,-0.024390243902438935,0.003694222757616883
2018-04-01,200.652,1.69,4.0,250.227,1378,98.8,1276,328364,4.4675,40430.0,1.51,4.0,249.577,4.444,4.033333333333332,99.96666666666668,9049.804141018467,10107.5,0.0041965623515367095,148.06331360946746,199.966,198.297,199.94933333333333,0.0,0.0,0.0034305831991436886
2018-05-01,201.41,1.7,3.8,250.792,1338,98.0,1357,328521,4.586,40430.0,1.69,4.0,250.227,4.4675,3.933333333333333,99.39999999999999,8815.961622328827,10639.473684210527,0.0040727989991507394,147.52470588235295,200.652,199.23,200.67600000000002,0.0,-0.050000000000000044,0.003777684747722443
2018-06-01,202.189,1.82,4.0,251.018,1345,98.2,1192,328692,4.57,40430.0,1.7,3.8,250.792,4.586,3.933333333333333,98.33333333333333,8846.827133479212,10107.5,0.00409197668333881,137.92197802197802,201.41,199.966,201.417,0.0,0.05263157894736836,0.0038677324859739404
2018-07-01,202.878,1.91,3.8,251.214,1334,97.9,1208,328863,4.5275,40430.0,1.82,4.0,251.018,4.57,3.866666666666666,98.03333333333335,8929.872998343457,10639.473684210527,0.004056400385570891,131.52565445026178,202.189,200.652,202.159,0.0,-0.050000000000000044,0.0034077026940140254
2018-08-01,203.65,1.91,3.8,251.663,1273,96.2,1288,329040,4.55,40430.0,1.91,3.8,251.214,4.5275,3.866666666666666,97.43333333333334,8885.714285714286,10639.473684210527,0.0038688305373206903,131.7607329842932,202.878,201.41,202.90566666666666,0.0,0.0,0.003805242559567823
2018-09-01,204.31,1.95,3.7,252.182,1314,100.1,1250,329216,4.6274999999999995,40430.0,1.91,3.8,251.663,4.55,3.766666666666666,98.06666666666666,8736.898973527825,10927.027027027027,0.0039913005443234836,129.32410256410256,203.65,202.189,203.61266666666666,0.0,-0.02631578947368407,0.0032408544070710033
2018-10-01,205.076,2.19,3.8,252.772,1272,98.6,1221,329379,4.83,40430.0,1.95,3.7,252.182,4.6274999999999995,3.766666666666666,98.3,8370.600414078675,10639.473684210527,0.0038618126838687347,115.42100456621004,204.31,202.878,204.34533333333331,0.0,0.027027027027026973,0.0037492046400078305
2018-11-01,205.652,2.2,3.8,252.594,1340,97.5,1181,329527,4.866,40430.0,2.19,3.8,252.772,4.83,3.766666666666666,98.73333333333333,8308.672420879573,10639.473684210527,0.00406643461689027,114.81545454545453,205.076,203.65,205.01266666666666,0.0,0.0,0.0028087148179212207
2018-12-01,206.145,2.27,3.9,252.767,1317,98.3,1095,329659,4.6375,40430.0,2.2,3.8,252.594,4.866,3.8333333333333326,98.13333333333333,8718.059299191375,10366.666666666666,0.003995037296115077,111.3511013215859,205.652,204.31,205.62433333333334,0.0,0.026315789473684292,0.0023972536128995525
2019-01-01,206.535,2.4,4.0,252.561,1254,91.2,1226,329766,4.464,42530.0,2.27,3.9,252.767,4.6375,3.9,95.66666666666667,9527.329749103941,10632.5,0.003802696457488037,105.23375,206.145,205.076,206.11066666666667,0.051941627504328514,0.025641025641025772,0.0018918722258602916
2019-02-01,206.86,2.4,3.8,253.319,1286,93.8,1121,329862,4.37,42530.0,2.4,4.0,252.561,4.464,3.9,94.43333333333334,9732.265446224255,11192.105263157895,0.0038986000206146813,105.54958333333333,206.535,205.652,206.51333333333335,0.0,-0.050000000000000044,0.001573583169922843
2019-03-01,207.079,2.41,3.8,254.277,1295,98.4,1191,329977,4.265,42530.0,2.4,3.8,253.319,4.37,3.866666666666666,94.46666666666665,9971.864009378663,11192.105263157895,0.003924515951111744,105.50912863070538,206.86,206.145,206.82466666666667,0.0,0.0,0.001058687034709349
2019-04-01,207.532,2.42,3.7,255.233,1322,97.2,1272,330103,4.1425,42530.0,2.41,3.8,254.277,4.265,3.7666666666666657,96.46666666666668,10266.747133373567,11494.594594594593,0.004004810619715664,105.46818181818182,207.079,206.535,207.157,0.0,-0.02631578947368407,0.0021875709270375854
2019-05-01,208.13,2.39,3.6,255.296,1347,100.0,1293,330240,4.072,42530.0,2.42,3.7,255.233,4.1425,3.6999999999999997,98.53333333333335,10444.499017681728,11813.888888888889,0.004078851744186047,106.81841004184099,207.532,206.86,207.58033333333333,0.0,-0.027027027027027084,0.0028814833375092608
2019-06-01,208.568,2.38,3.6,255.213,1299,98.2,1243,330393,3.8024999999999998,42530.0,2.39,3.6,255.296,4.072,3.633333333333333,98.46666666666665,11184.74687705457,11813.888888888889,0.003931681361287921,107.23235294117647,208.13,207.079,208.07666666666668,0.0,0.0,0.002104453947052498
2019-07-01,209.18,2.4,3.7,255.802,1379,98.4,1240,330553,3.765,42530.0,2.38,3.6,255.213,3.8024999999999998,3.633333333333333,98.86666666666667,11296.148738379814,11494.594594594593,0.004171796958430267,106.58416666666666,208.568,207.532,208.626,0.0,0.0277777777777779,0.0029342948103256994
2019-08-01,210.029,2.13,3.6,256.036,1482,89.8,1375,330729,3.6159999999999997,42530.0,2.4,3.7,255.802,3.765,3.633333333333333,95.46666666666668,11761.615044247788,11813.888888888889,0.004481010132162586,120.20469483568075,209.18,208.13,209.25900000000001,0.0,-0.027027027027027084,0.004058705421168263
2019-09-01,210.83,2.04,3.5,256.43,1469,93.2,1311,330904,3.605,42530.0,2.13,3.6,256.036,3.6159999999999997,3.5999999999999996,93.8,11797.50346740638,12151.42857142857,0.0044393540120397455,125.70098039215686,210.029,208.568,210.013,0.0,-0.02777777777777779,0.003813759052321508
2019-10-01,211.73,1.83,3.6,257.155,1523,95.5,1325,331066,3.6879999999999997,42530.0,2.04,3.5,256.43,3.605,3.5666666666666664,92.83333333333333,11531.995661605208,11813.888888888889,0.004600291180610513,140.52185792349724,210.83,209.18,210.86299999999997,0.0,0.028571428571428692,0.004268842195133349
2019-11-01,212.774,1.55,3.6,257.879,1535,96.8,1353,331213,3.6950000000000003,42530.0,1.83,3.6,257.155,3.6879999999999997,3.5666666666666664,95.16666666666667,11510.148849797022,11813.888888888889,0.004634479926814467,166.37354838709678,211.73,210.029,211.778,0.0,0.0,0.0049308081046617325
2019-12-01,213.95,1.55,3.6,258.63,1443,99.3,1548,331345,3.72,42530.0,1.55,3.6,257.879,3.6950000000000003,3.6,97.2,11432.79569892473,11813.888888888889,0.004354977440432178,166.85806451612902,212.774,210.83,212.81799999999998,0.0,0.0,0.005526991079737087
2020-01-01,215.049,1.55,3.6,259.127,1495,99.8,1581,331443,3.624,41950.0,1.55,3.6,258.63,3.72,3.6,98.63333333333333,11575.60706401766,11652.777777777777,0.004510579496323651,167.17870967741936,213.95,211.73,213.9243333333333,-0.0136374324006584,0.0,0.0051367141855573895
2020-02-01,215.911,1.58,3.5,259.25,1455,101.0,1549,331525,3.4650000000000003,41950.0,1.55,3.6,259.127,3.624,3.5666666666666664,100.03333333333332,12106.782106782106,11985.714285714286,0.004388809290400422,164.08227848101265,215.049,212.774,214.97,0.0,-0.02777777777777779,0.004008388785811556
2020-03-01,216.457,0.65,4.4,258.076,1346,89.1,1266,331667,3.45,41950.0,1.58,3.5,259.25,3.4650000000000003,3.8333333333333335,96.63333333333333,12159.420289855072,9534.090909090908,0.004058287378605649,397.04,215.911,213.95,215.80566666666667,0.0,0.25714285714285734,0.002528819745172717
2020-04-01,216.846,0.05,14.8,256.032,1076,71.8,936,331750,3.306,41950.0,0.65,4.4,258.076,3.45,7.566666666666666,87.3,12689.050211736238,2834.459459459459,0.0032434061793519217,5120.639999999999,216.457,215.049,216.40466666666666,0.0,2.3636363636363633,0.001797123678143997
